#Gene	Gene Description	DIU Result	Q-Value	Major Isoform Switching	Switching Times	2 T1 MeanExpLevel	2 T2 MeanExpLevel	2 T3 MeanExpLevel
FGGY	FGGY	DIU	0.036455	YES	3	1745.0	1834.29	2096.32
FGL1	FGL1	Not DIU	0.81423	NO		4031.31	5026.64	5158.16
FHL1	FHL1	Not DIU	0.27467	NO		103.9	90.12	248.19
FHL2	FHL2	Not DIU	0.85346	YES	1	34.65	31.47	32.15
FICD	FICD	DIU	4.4164E-5	YES	1	20.06	38.82	71.29
FIG4	FIG4	Not DIU	0.71485	NO		148.47	158.2	125.32
FILIP1	FILIP1	Not DIU	0.7648	YES	3	73.66	64.72	72.75
FILIP1L	FILIP1L	Not DIU	0.36336	NO		38.29	60.46	69.21
FIP1L1	FIP1L1	Not DIU	0.25051	NO		255.16	248.58	235.19
FKBP14	FKBP14	Not DIU	0.91759	NO		42.37	38.47	75.48
FKBP15	FKBP15	Not DIU	0.65017	YES	3	1861.13	1625.62	1119.86
FKBP2	FKBP2	Not DIU	0.18494	NO		198.91	181.47	188.1
FKBP3	FKBP3	Not DIU	0.43989	NO		160.47	173.71	149.04
FKBP5	FKBP5	Not DIU	0.96605	NO		70.08	121.14	55.95
FKBP8	FKBP8	Not DIU	0.59382	NO		546.8	483.86	545.28
FKBP9	FKBP9	Not DIU	0.87227	NO		114.34	121.68	117.38
FKTN	FKTN	Not DIU	0.41549	YES	1,3	96.29	109.14	139.39
FLAD1	FLAD1	Not DIU	0.14288	NO		181.11	174.59	137.23
FLCN	FLCN	Not DIU	0.79233	YES	2	189.76	162.81	158.46
FLI1	FLI1	Not DIU	0.81144	YES	1	62.44	74.75	61.09
FLII	FLII	Not DIU	0.94413	NO		589.63	532.64	382.44
FLNA	FLNA	Not DIU	0.31468	NO		771.95	641.3	775.44
FLNB	FLNB	Not DIU	0.10543	YES	3	2204.92	2393.88	3269.1
FLOT1	FLOT1	Not DIU	0.064826	NO		362.43	319.2	289.23
FLT1	FLT1	Not DIU	0.41981	NO		290.53	327.36	284.86
FLVCR2	FLVCR2	Not DIU	0.4741	YES	2	284.82	240.89	173.55
FMC1	FMC1	Not DIU	0.99595	NO		92.95	100.7	135.1
FMNL2	FMNL2	Not DIU	0.53618	NO		116.09	156.5	90.41
FMNL3	FMNL3	Not DIU	0.60194	YES	3	48.14	18.62	39.02
FMO1	FMO1	Not DIU	0.62414	NO		2680.94	3102.27	3429.15
FMO4	FMO4	Not DIU	0.71891	NO		1043.87	1208.88	1593.96
FMO5	FMO5	Not DIU	0.46126	NO		5289.47	5203.51	1035.29
FMR1	FMR1	Not DIU	0.76485	NO		349.39	395.97	340.27
FN1	FN1	DIU	0.0029802	NO		66439.81	66831.45	68768.78
FN3KRP	FN3KRP	Not DIU	0.70336	NO		237.52	187.1	226.89
FNBP1	FNBP1	DIU	0.034774	NO		840.74	781.5	856.49
FNBP1L	FNBP1L	Not DIU	0.18322	NO		211.67	228.03	250.27
FNBP4	FNBP4	Not DIU	0.16477	NO		707.71	804.04	823.4
FNDC3A	FNDC3A	DIU	1.3356E-6	NO		982.22	1127.76	1722.46
FNDC3B	FNDC3B	Not DIU	0.98397	NO		950.22	1117.83	2258.96
FNDC4	FNDC4	Not DIU	0.15773	NO		84.35	97.87	82.65
FNIP1	FNIP1	Not DIU	0.65689	NO		450.99	457.33	401.33
FNIP2	FNIP2	Not DIU	0.27552	NO		1359.34	1677.39	1239.25
FNTA	FNTA	Not DIU	0.12872	NO		393.88	421.49	399.69
FOPNL	FOPNL	Not DIU	0.28554	YES	3	118.68	126.33	131.06
FOXJ2	FOXJ2	Not DIU	0.80568	NO		218.07	224.29	234.13
FOXJ3	FOXJ3	Not DIU	0.090605	NO		206.2	184.72	172.9
FOXK2	FOXK2	Not DIU	0.85441	NO		144.85	151.73	147.8
FOXN2	FOXN2	Not DIU	0.15773	YES	3	557.04	666.13	586.79
FOXN3	FOXN3	Not DIU	0.75037	NO		2225.32	2477.51	2373.55
FOXO3	FOXO3	Not DIU	0.4508	YES	3	535.97	458.94	365.0
FOXP1	FOXP1	Not DIU	0.75744	NO		556.92	531.54	588.79
FOXRED1	FOXRED1	Not DIU	0.24056	NO		943.29	837.43	520.64
FPGS	FPGS	Not DIU	0.77878	NO		451.36	429.43	753.53
FPGT	FPGT	Not DIU	0.52233	NO		160.26	155.11	219.65
FRAS1	FRAS1	Not DIU	0.57558	NO		101.96	99.09	107.38
FRG1	FRG1	DIU	0.012201	NO		152.76	179.44	152.21
FRMD1	FRMD1	Not DIU	0.18865	YES	1,2	239.24	214.44	181.22
FRMD4A	FRMD4A	DIU	5.5811E-17	NO		132.69	106.43	90.6
FRMD4B	FRMD4B	Not DIU	0.57301	NO		545.27	593.71	679.19
FRMD6	FRMD6	Not DIU	0.72069	YES	1	155.77	221.82	264.71
FRMD8	FRMD8	Not DIU	0.37107	YES	3	45.99	30.05	37.34
FRRS1	FRRS1	Not DIU	0.92522	NO		298.88	293.5	599.87
FRS2	FRS2	DIU	1.0568E-6	YES	1,2	297.15	322.18	367.33
FRY	FRY	Not DIU	0.094182	NO		56.99	62.92	51.44
FSD1L	FSD1L	DIU	0.030036	YES	1,3	43.44	50.35	68.48
FSD2	FSD2	Not DIU	0.26223	NO		185.67	155.28	139.57
FSIP1	FSIP1	Not DIU	0.98056	NO		333.19	323.32	360.6
FST	FST	Not DIU	0.93904	NO		310.88	484.58	594.41
FSTL1	FSTL1	Not DIU	0.68033	NO		445.71	349.55	400.44
FTCD	FTCD	Not DIU	0.78241	NO		1343.6	1197.53	1200.59
FTO	FTO	Not DIU	0.90708	NO		207.32	216.63	207.19
FTSJ1	FTSJ1	Not DIU	0.75684	NO		111.58	119.61	113.18
FTSJ3	FTSJ3	Not DIU	0.98061	NO		117.79	135.85	142.67
FUBP1	FUBP1	DIU	0.016472	YES	1	439.57	507.94	534.63
FUBP3	FUBP3	Not DIU	0.57558	NO		207.19	207.07	215.72
FUK	FUK	Not DIU	0.65226	YES	3	139.44	130.83	128.27
FUNDC1	FUNDC1	Not DIU	0.48326	NO		54.88	65.62	62.11
FUNDC2	FUNDC2	Not DIU	0.16829	YES	3	230.3	247.89	253.04
FUS	FUS	Not DIU	0.85622	NO		409.7	317.47	599.35
FUT10	FUT10	Not DIU	0.24355	NO		188.04	157.63	132.39
FXR1	FXR1	Not DIU	0.086072	NO		1013.14	1121.28	1091.54
FXR2	FXR2	Not DIU	0.57798	YES	1	193.7	182.23	130.42
FXYD1	FXYD1	DIU	3.9844E-6	NO		1426.71	1331.96	1299.46
FXYD6	FXYD6	Not DIU	0.91325	NO		58.24	49.9	61.53
FYCO1	FYCO1	Not DIU	0.77077	NO		1599.82	1486.7	1015.48
FYN	FYN	Not DIU	0.64294	YES	2,3	60.99	72.13	61.16
FZD6	FZD6	Not DIU	0.99833	NO		124.23	145.76	167.96
FZR1	FZR1	Not DIU	0.3407	NO		144.65	141.59	124.21
G3BP2	G3BP2	Not DIU	0.25403	NO		408.73	554.05	905.46
G6PC	G6PC	DIU	0.031202	YES	3	4429.77	5095.63	7310.07
GAA	GAA	DIU	0.0067326	YES	3	353.65	273.03	222.33
GAB1	GAB1	Not DIU	0.9234	NO		245.8	252.6	194.63
GABARAPL1	GABARAPL1	DIU	2.194E-4	NO		975.13	994.14	438.26
GABARAPL2	GABARAPL2	Not DIU	0.42401	NO		257.2	296.74	267.79
GABPA	GABPA	Not DIU	0.28932	NO		321.19	340.99	333.69
GABPB1	GABPB1	Not DIU	0.76272	YES	1,3	83.36	84.21	96.77
GABPB2	GABPB2	Not DIU	0.39523	NO		102.81	101.02	111.27
GADD45A	GADD45A	Not DIU	0.32064	YES	1	34.19	45.07	109.12
GAK	GAK	DIU	0.0098694	YES	3	276.02	226.51	226.19
GAL3ST1	GAL3ST1	Not DIU	0.6043	NO		84.94	65.79	55.95
GALK2	GALK2	Not DIU	0.66872	YES	3	284.97	328.53	220.05
GALNS	GALNS	Not DIU	0.28306	NO		123.79	110.99	83.4
GALNT1	GALNT1	Not DIU	0.1836	NO		247.18	299.97	286.25
GALNT10	GALNT10	Not DIU	0.95951	YES	1,2	46.58	53.66	49.92
GALNT11	GALNT11	Not DIU	0.31014	YES	1,3	306.68	328.5	367.02
GALNT2	GALNT2	Not DIU	0.79255	NO		375.24	339.12	412.33
GALNT6	GALNT6	DIU	2.2955E-5	YES	3	18.06	34.97	16.72
GALNT7	GALNT7	Not DIU	0.22855	YES	1	26.86	42.2	41.67
GALT	GALT	Not DIU	0.26645	NO		298.82	324.37	568.82
GANAB	GANAB	Not DIU	0.23434	NO		1065.68	1032.98	980.67
GANC	GANC	Not DIU	0.54123	NO		343.74	316.47	314.56
GAPVD1	GAPVD1	Not DIU	0.87638	NO		568.8	596.66	604.4
GAREM1	GAREM1	Not DIU	0.4857	YES	3	340.88	336.87	472.39
GART	GART	DIU	0.025151	NO		607.05	638.64	672.43
GAS2	GAS2	Not DIU	0.35568	NO		256.96	248.99	93.04
GATA4	GATA4	Not DIU	0.56703	YES	1,2	61.52	54.22	62.9
GATA6	GATA6	Not DIU	0.20272	NO		181.19	194.73	204.85
GATAD2A	GATAD2A	Not DIU	0.28247	NO		391.16	367.74	393.8
GATAD2B	GATAD2B	Not DIU	0.37721	NO		198.44	190.14	207.74
GATB	GATB	Not DIU	0.23074	NO		183.52	182.18	192.52
GATD1	GATD1	Not DIU	0.60486	YES	2,3	147.3	119.11	191.88
GBA	GBA	Not DIU	0.95577	YES	1	173.28	155.5	174.58
GBA2	GBA2	DIU	2.1349E-4	YES	3	265.15	242.56	214.32
GBF1	GBF1	Not DIU	0.48274	YES	3	667.5	657.06	672.23
GC	GC	Not DIU	0.32397	NO		62508.74	68197.03	65070.67
GCA	GCA	Not DIU	0.2271	NO		287.79	227.56	132.3
GCC2	GCC2	Not DIU	0.96678	NO		617.02	712.38	898.97
GCFC2	GCFC2	Not DIU	0.61258	NO		130.06	135.09	143.89
GCGR	GCGR	Not DIU	0.13703	NO		387.47	333.49	368.89
GCH1	GCH1	DIU	0.031308	NO		770.75	1042.58	1112.4
GCKR	GCKR	DIU	2.1349E-4	NO		1928.16	1651.34	1148.03
GCLC	GCLC	DIU	3.139E-4	NO		849.07	900.18	1576.46
GCN1	GCN1	Not DIU	0.46422	NO		694.09	688.35	834.15
GCNT7	GCNT7	DIU	5.7045E-8	NO		633.21	823.0	796.74
GDA	GDA	Not DIU	0.36836	NO		199.46	185.24	94.16
GDAP1L1	GDAP1L1	Not DIU	0.97988	NO		84.9	71.78	82.69
GDE1	GDE1	DIU	8.951E-4	YES	2	262.91	249.44	168.6
GDF10	GDF10	DIU	6.9539E-10	YES	1,2	4.03	5.19	43.06
GDF9	GDF9	Not DIU	0.94223	YES	1,3	37.72	44.83	62.06
GDPD2	GDPD2	Not DIU	0.10767	NO		140.1	106.17	71.46
GDPD5	GDPD5	Not DIU	0.69444	NO		55.0	57.43	46.94
GEMIN2	GEMIN2	Not DIU	0.45441	YES	1	190.05	159.17	169.05
GEMIN4	GEMIN4	Not DIU	0.17232	NO		95.19	116.05	109.62
GEMIN8	GEMIN8	Not DIU	0.10343	YES	2,3	39.44	30.65	24.71
GFM1	GFM1	Not DIU	0.64226	NO		913.58	1004.26	756.26
GFM2	GFM2	Not DIU	0.88923	NO		418.04	436.05	400.11
GFPT1	GFPT1	Not DIU	0.97047	NO		439.39	474.48	513.93
GFRA1	GFRA1	Not DIU	0.52116	NO		176.52	167.29	150.21
GGA1	GGA1	Not DIU	0.7505	YES	3	139.54	121.27	110.93
GGA2	GGA2	Not DIU	0.39636	NO		134.74	125.91	150.32
GGA3	GGA3	Not DIU	0.28496	YES	1	107.83	108.46	139.89
GGACT	GGACT	Not DIU	0.23074	NO		229.14	184.47	132.78
GGNBP2	GGNBP2	Not DIU	0.70333	NO		676.45	651.75	588.96
GGPS1	GGPS1	Not DIU	0.93494	NO		213.96	233.38	267.79
GGT1	GGT1	Not DIU	0.42353	NO		1225.37	1389.04	531.57
GHDC	GHDC	Not DIU	0.38904	YES	3	34.26	25.89	30.26
GHITM	GHITM	Not DIU	0.18801	NO		1418.21	1508.76	1001.29
GHR	GHR	Not DIU	0.8829	YES	1,2	1952.3	1870.9	2248.34
GID8	GID8	Not DIU	0.73174	YES	1,2	257.74	215.27	197.72
GIGYF1	GIGYF1	Not DIU	0.10772	NO		218.56	161.96	192.02
GIGYF2	GIGYF2	Not DIU	0.992	NO		461.29	441.74	608.81
GIMAP5	GIMAP5	Not DIU	0.94186	YES	1,2	49.85	47.7	44.69
GIMAP7	GIMAP7	Not DIU	0.89109	NO		56.33	62.12	58.17
GIN1	GIN1	Not DIU	0.27601	NO		98.81	114.11	87.41
GINM1	GINM1	Not DIU	0.30787	NO		425.68	481.27	345.5
GIT2	GIT2	DIU	0.0041385	NO		502.52	464.44	450.09
GJA10	GJA10	Not DIU	0.222	NO		41.58	39.96	32.05
GJB2	GJB2	Not DIU	0.98464	NO		623.54	511.86	359.25
GK	GK	Not DIU	0.39912	NO		715.59	621.7	748.98
GKAP1	GKAP1	DIU	0.0069692	NO		218.89	241.55	170.82
GLB1	GLB1	DIU	0.049682	YES	1,2	179.36	194.6	165.67
GLB1L	GLB1L	Not DIU	0.3632	NO		103.97	110.96	100.86
GLCE	GLCE	DIU	0.014635	YES	3	780.78	985.68	584.67
GLE1	GLE1	Not DIU	0.50103	NO		149.81	141.59	166.92
GLI4	GLI4	Not DIU	0.92397	NO		52.02	56.41	55.47
GLIS3	GLIS3	DIU	0.010259	NO		195.38	182.58	204.74
GLMN	GLMN	Not DIU	0.36247	YES	2	111.84	88.66	133.92
GLOD4	GLOD4	Not DIU	0.97905	NO		848.7	942.36	828.43
GLRX2	GLRX2	Not DIU	0.5118	NO		52.35	50.56	35.48
GLS	GLS	DIU	0.016163	YES	1	49.53	56.73	56.65
GLS2	GLS2	DIU	0.024517	YES	1	4670.1	4593.3	2840.46
GLT1D1	GLT1D1	Not DIU	0.12161	NO		183.05	174.33	48.6
GLYCTK	GLYCTK	DIU	2.8021E-4	NO		881.86	713.7	593.51
GLYR1	GLYR1	Not DIU	0.13838	NO		545.77	515.96	522.81
GMDS	GMDS	Not DIU	0.60009	NO		89.22	100.73	148.28
GMEB1	GMEB1	Not DIU	0.87038	YES	1	116.65	130.38	112.72
GMFB	GMFB	Not DIU	0.98221	NO		285.22	320.01	333.97
GMPPA	GMPPA	Not DIU	0.92815	YES	3	162.47	164.84	168.12
GMPS	GMPS	DIU	0.03183	NO		1137.31	1099.01	923.49
GNA12	GNA12	Not DIU	0.091706	YES	1	57.67	63.27	59.67
GNA13	GNA13	Not DIU	0.92815	YES	3	363.69	352.98	344.09
GNAI1	GNAI1	Not DIU	0.92394	NO		131.18	113.01	269.74
GNAI3	GNAI3	Not DIU	0.96899	NO		589.86	545.01	730.96
GNB1	GNB1	DIU	0.0087614	NO		754.9	759.04	838.47
GNB1L	GNB1L	Not DIU	0.98314	NO		29.98	27.83	45.86
GNB4	GNB4	Not DIU	0.99089	YES	2	192.18	226.08	215.4
GNE	GNE	DIU	1.0834E-5	NO		4857.74	5154.76	5478.51
GNG12	GNG12	Not DIU	0.7769	NO		156.09	176.1	258.37
GNL1	GNL1	Not DIU	0.44537	NO		245.27	252.87	228.1
GNL2	GNL2	Not DIU	0.59382	YES	3	252.12	277.43	243.65
GNL3	GNL3	Not DIU	0.98353	NO		187.43	260.4	311.55
GNL3L	GNL3L	Not DIU	0.18677	NO		516.31	527.03	515.15
GNPAT	GNPAT	DIU	9.9158E-6	NO		469.26	460.03	416.67
GNPDA1	GNPDA1	DIU	0.022484	NO		164.8	163.89	66.9
GNPDA2	GNPDA2	Not DIU	0.64439	NO		106.56	113.8	78.99
GNPNAT1	GNPNAT1	Not DIU	0.17363	YES	3	332.82	384.97	469.34
GNPTAB	GNPTAB	Not DIU	0.44583	NO		172.8	217.15	206.02
GOLGA1	GOLGA1	Not DIU	0.068132	NO		163.45	186.73	175.59
GOLGA2	GOLGA2	Not DIU	0.44464	NO		311.14	325.96	304.55
GOLGA3	GOLGA3	Not DIU	0.10221	YES	3	490.2	490.39	626.35
GOLGA4	GOLGA4	Not DIU	0.67331	NO		1470.89	1462.97	1551.5
GOLGA5	GOLGA5	DIU	0.0032646	YES	1,2	337.91	363.9	347.91
GOLGA7	GOLGA7	Not DIU	0.97929	NO		217.62	221.5	212.6
GOLGB1	GOLGB1	DIU	0.0029802	YES	1	1761.79	1940.96	1817.22
GOLIM4	GOLIM4	DIU	5.3825E-4	NO		1900.17	1849.2	2715.69
GOLM1	GOLM1	Not DIU	0.52233	NO		213.65	211.93	172.3
GOLT1B	GOLT1B	Not DIU	0.71537	YES	1	47.56	64.43	84.15
GON7	GON7	Not DIU	0.91807	NO		44.19	43.37	54.65
GORAB	GORAB	Not DIU	0.44144	YES	1	54.15	77.67	108.15
GORASP1	GORASP1	Not DIU	0.97687	NO		289.13	284.67	336.71
GORASP2	GORASP2	DIU	3.0196E-4	YES	2,3	401.56	388.91	556.95
GOSR1	GOSR1	DIU	0.0023911	NO		435.1	465.79	382.41
GOSR2	GOSR2	Not DIU	0.30194	NO		226.41	273.62	336.41
GOT1	GOT1	DIU	0.042598	YES	3	2283.45	1587.99	258.82
GOT2	GOT2	Not DIU	0.99415	NO		2635.17	2703.9	1778.91
GPAM	GPAM	DIU	1.7454E-16	YES	3	3132.53	2412.6	1392.21
GPANK1	GPANK1	Not DIU	0.76828	NO		126.67	114.05	88.94
GPAT3	GPAT3	Not DIU	0.22177	YES	3	69.59	118.21	176.95
GPAT4	GPAT4	Not DIU	0.20272	YES	2,3	382.67	394.65	257.19
GPATCH1	GPATCH1	Not DIU	0.49112	NO		141.3	139.66	149.2
GPATCH11	GPATCH11	Not DIU	0.60194	YES	1	79.06	71.55	69.34
GPATCH2	GPATCH2	Not DIU	0.22658	NO		191.17	187.5	189.3
GPATCH2L	GPATCH2L	Not DIU	0.46922	YES	3	354.54	361.49	356.48
GPATCH3	GPATCH3	DIU	5.3773E-5	YES	3	35.6	43.19	51.14
GPATCH4	GPATCH4	Not DIU	0.8007	NO		32.2	35.84	62.07
GPATCH8	GPATCH8	Not DIU	0.14316	NO		413.36	407.77	433.9
GPBP1	GPBP1	DIU	0.015902	NO		534.11	586.41	621.92
GPBP1L1	GPBP1L1	DIU	0.0068455	NO		895.28	879.17	774.89
GPCPD1	GPCPD1	Not DIU	0.99514	NO		772.21	748.99	588.0
GPD1	GPD1	DIU	8.9207E-5	NO		751.62	697.14	489.73
GPD1L	GPD1L	DIU	0.0298	YES	3	1860.78	2778.25	1583.83
GPI	GPI	Not DIU	0.12161	NO		1651.71	1636.06	910.89
GPLD1	GPLD1	DIU	0.010917	NO		2389.72	2434.69	2760.55
GPN1	GPN1	Not DIU	0.066146	NO		364.8	386.4	343.38
GPN3	GPN3	Not DIU	0.14273	YES	3	163.92	159.32	133.84
GPNMB	GPNMB	Not DIU	0.89167	NO		221.82	267.54	254.81
GPR108	GPR108	Not DIU	0.62555	NO		278.87	258.74	214.77
GPR137	GPR137	Not DIU	0.74713	NO		58.91	40.67	26.63
GPR155	GPR155	Not DIU	0.97509	NO		492.94	493.84	339.47
GPR180	GPR180	DIU	0.011799	YES	3	72.23	76.72	60.14
GPR89A	GPR89A	Not DIU	0.75542	NO		451.77	470.59	445.82
GPRASP1	GPRASP1	Not DIU	0.50103	YES	3	109.26	111.08	130.7
GPRC5B	GPRC5B	Not DIU	0.23797	NO		38.8	32.93	30.39
GPRC5C	GPRC5C	Not DIU	0.80732	NO		594.68	579.04	511.56
GPS1	GPS1	Not DIU	0.32228	NO		279.67	254.82	255.98
GPT	GPT	Not DIU	0.32228	NO		719.98	461.44	103.92
GPT2	GPT2	DIU	0.019528	NO		4136.75	3431.09	1902.02
GPX3	GPX3	Not DIU	0.30393	NO		14855.5	13643.24	6869.74
GRAMD1A	GRAMD1A	Not DIU	0.20235	NO		125.06	99.94	96.52
GRAMD1C	GRAMD1C	Not DIU	0.73174	NO		150.58	144.81	142.96
GRAMD2B	GRAMD2B	Not DIU	0.71555	NO		312.36	343.53	299.88
GRB10	GRB10	Not DIU	0.79503	NO		711.39	679.61	625.19
GRB14	GRB14	Not DIU	0.39539	NO		711.54	777.22	664.9
GRB2	GRB2	Not DIU	0.21053	NO		203.41	241.03	230.74
GRHL2	GRHL2	Not DIU	0.42376	NO		21.26	26.61	89.92
GRHPR	GRHPR	Not DIU	0.59824	NO		1758.46	1526.75	1436.45
GRIA3	GRIA3	Not DIU	0.39198	NO		392.95	420.48	403.89
GRIP2	GRIP2	Not DIU	0.61614	YES	1,2	69.15	50.73	38.14
GRK2	GRK2	Not DIU	0.7151	NO		192.13	175.33	176.26
GRK4	GRK4	Not DIU	0.87455	NO		46.18	32.4	38.03
GRK6	GRK6	Not DIU	0.13694	NO		102.85	93.62	80.9
GRN	GRN	Not DIU	0.97473	NO		440.52	372.69	421.86
GRPEL2	GRPEL2	Not DIU	0.64108	NO		137.74	139.72	183.76
GRSF1	GRSF1	Not DIU	0.2285	YES	1	316.24	346.49	225.29
GRTP1	GRTP1	Not DIU	0.67306	NO		68.76	54.28	60.12
GSE1	GSE1	Not DIU	0.53504	NO		110.39	103.06	265.76
GSK3B	GSK3B	Not DIU	0.59348	NO		498.45	504.87	461.59
GSKIP	GSKIP	Not DIU	0.095146	NO		268.65	323.5	174.52
GSN	GSN	Not DIU	0.85415	YES	2	406.19	231.58	1586.58
GSR	GSR	Not DIU	0.59487	NO		229.61	234.91	122.21
GSS	GSS	Not DIU	0.75684	NO		445.01	503.01	318.75
GSTA4	GSTA4	Not DIU	0.49581	NO		29.16	37.07	26.97
GSTCD	GSTCD	Not DIU	0.94648	NO		33.14	34.6	45.68
GSTK1	GSTK1	DIU	2.7235E-5	NO		4437.5	5038.17	4597.55
GSTO1	GSTO1	Not DIU	0.52929	NO		2732.58	3188.08	2216.77
GTDC1	GTDC1	Not DIU	0.51369	NO		220.72	226.83	298.69
GTF2A1	GTF2A1	Not DIU	0.72433	NO		305.04	388.37	391.35
GTF2A2	GTF2A2	Not DIU	0.57833	YES	3	144.16	149.65	157.23
GTF2B	GTF2B	DIU	0.01017	NO		182.89	226.36	209.96
GTF2E1	GTF2E1	Not DIU	0.71522	NO		133.1	145.21	117.49
GTF2F1	GTF2F1	Not DIU	0.29743	YES	1	160.54	162.66	153.27
GTF2H1	GTF2H1	DIU	0.028938	YES	1,2	174.82	181.66	190.71
GTF2H3	GTF2H3	Not DIU	0.88597	NO		111.99	114.5	167.8
GTF2H4	GTF2H4	Not DIU	0.30067	YES	3	119.17	124.46	90.03
GTF2I	GTF2I	Not DIU	0.11354	YES	1	1077.27	1096.95	1247.17
GTF3A	GTF3A	Not DIU	0.38355	YES	3	132.64	140.72	165.98
GTF3C1	GTF3C1	Not DIU	0.085168	NO		345.85	285.24	289.21
GTF3C2	GTF3C2	Not DIU	0.88544	NO		240.17	228.39	264.89
GTF3C3	GTF3C3	Not DIU	0.069124	YES	3	305.3	321.7	302.81
GTF3C6	GTF3C6	Not DIU	0.94952	NO		93.12	83.93	119.33
GTPBP10	GTPBP10	Not DIU	0.472	NO		137.75	123.45	129.39
GTPBP2	GTPBP2	Not DIU	0.37942	NO		86.92	91.1	100.65
GTPBP4	GTPBP4	Not DIU	0.81121	NO		160.74	210.2	232.65
GUCD1	GUCD1	Not DIU	0.57656	NO		504.04	657.94	634.67
GUCY1A1	GUCY1A1	Not DIU	0.27013	YES	1,2	123.21	106.45	129.42
GUCY1B1	GUCY1B1	Not DIU	0.67937	NO		261.09	265.57	257.2
GUF1	GUF1	Not DIU	0.05812	YES	1	226.26	219.33	186.17
GUSB	GUSB	Not DIU	0.93567	YES	2	517.08	515.49	482.03
GVQW3	GVQW3	Not DIU	0.59402	NO		95.89	74.98	90.91
GYG1	GYG1	Not DIU	0.15471	YES	2	73.07	44.75	42.66
GYG2	GYG2	Not DIU	0.7447	NO		496.2	430.5	477.49
GYPC	GYPC	Not DIU	0.11652	NO		70.88	73.13	68.55
GYS1	GYS1	DIU	0.046624	NO		98.59	81.22	62.6
GYS2	GYS2	Not DIU	0.30923	NO		3428.01	4278.91	3492.3
GZF1	GZF1	Not DIU	0.87173	NO		78.67	92.58	98.57
H6PD	H6PD	DIU	2.2083E-4	YES	3	1998.09	1763.08	1594.89
HABP4	HABP4	Not DIU	0.15425	NO		200.39	220.22	159.9
HACD2	HACD2	DIU	0.015841	NO		827.62	854.26	177.83
HACD3	HACD3	Not DIU	0.88086	NO		827.43	850.02	1143.38
HACE1	HACE1	Not DIU	0.29447	NO		89.92	98.26	114.58
HACL1	HACL1	Not DIU	0.89279	NO		2638.38	2654.41	2395.15
HADH	HADH	Not DIU	0.3355	NO		3090.17	3430.12	3047.93
HADHA	HADHA	Not DIU	0.36466	YES	2,3	2257.41	2695.16	3278.72
HADHB	HADHB	Not DIU	0.29386	NO		2833.03	3685.9	4181.58
HAGHL	HAGHL	Not DIU	0.21196	YES	2,3	51.08	42.71	28.7
HAL	HAL	DIU	1.7345E-49	YES	1,3	8115.58	8139.31	5563.71
HAO1	HAO1	Not DIU	0.94648	NO		2850.65	3447.86	2785.3
HAO2	HAO2	Not DIU	0.42649	YES	2,3	3078.97	3427.67	3118.64
HAT1	HAT1	Not DIU	0.52233	NO		236.61	259.57	268.55
HAUS2	HAUS2	DIU	4.9568E-4	NO		112.16	119.81	117.15
HAUS3	HAUS3	Not DIU	0.89005	NO		222.05	212.57	212.37
HAUS4	HAUS4	Not DIU	0.79233	NO		35.35	45.14	36.59
HAUS6	HAUS6	Not DIU	0.7685	NO		201.37	236.76	247.97
HAUS8	HAUS8	Not DIU	0.18018	NO		265.53	229.38	183.83
HAX1	HAX1	Not DIU	0.50719	NO		217.01	235.23	194.84
HBP1	HBP1	Not DIU	0.73303	YES	2,3	841.9	939.69	524.93
HBS1L	HBS1L	Not DIU	0.54681	NO		554.42	606.0	504.54
HCFC1	HCFC1	Not DIU	0.68974	NO		269.16	232.03	257.57
HCFC1R1	HCFC1R1	Not DIU	0.43989	YES	1,2	44.26	32.7	38.99
HCFC2	HCFC2	Not DIU	0.10041	YES	3	343.65	389.83	324.64
HDAC1	HDAC1	Not DIU	0.89167	YES	2	199.0	200.93	234.88
HDAC10	HDAC10	Not DIU	0.85589	YES	3	80.79	73.93	102.85
HDAC2	HDAC2	Not DIU	0.082131	NO		171.87	193.94	164.57
HDAC3	HDAC3	Not DIU	0.47645	NO		147.05	180.53	199.92
HDAC4	HDAC4	Not DIU	0.15946	YES	1,2	109.38	116.98	142.69
HDAC5	HDAC5	Not DIU	0.19825	YES	2,3	182.08	174.91	259.86
HDAC6	HDAC6	Not DIU	0.37402	YES	1,3	122.41	120.26	117.33
HDAC7	HDAC7	Not DIU	0.27616	YES	1	68.81	62.09	41.81
HDAC8	HDAC8	Not DIU	0.59218	NO		103.87	90.55	101.1
HDDC2	HDDC2	Not DIU	0.91312	NO		64.26	61.79	64.34
HDGFL2	HDGFL2	DIU	0.0026816	NO		165.94	141.75	140.63
HDHD2	HDHD2	Not DIU	0.77743	NO		116.44	96.52	94.85
HDHD5	HDHD5	Not DIU	0.7247	NO		367.01	336.65	207.11
HDLBP	HDLBP	Not DIU	0.59159	NO		4452.37	4095.42	3441.56
HEATR1	HEATR1	Not DIU	0.61551	NO		708.72	812.53	862.38
HEATR3	HEATR3	Not DIU	0.97509	NO		208.02	205.93	241.64
HEATR5A	HEATR5A	Not DIU	0.84692	NO		956.82	1103.9	1138.18
HEATR5B	HEATR5B	Not DIU	0.26761	NO		456.23	459.6	445.08
HEATR6	HEATR6	Not DIU	0.44502	YES	1	193.87	159.03	198.56
HECA	HECA	Not DIU	0.51534	NO		229.53	250.79	160.79
