#Gene	Gene Description	DIU Result	Q-Value	Major Isoform Switching	Switching Times	3 T1 MeanExpLevel	3 T2 MeanExpLevel	3 T3 MeanExpLevel
GPD2	GPD2	Not DIU	0.37767	NO		376.27	310.64	386.95
GPER1	GPER1	Not DIU	0.63111	YES	2	43.1	20.36	32.28
GPI	GPI	Not DIU	0.99991	NO		7253.1	5845.63	6854.66
GPN1	GPN1	Not DIU	0.80206	NO		261.77	281.08	262.23
GPNMB	GPNMB	Not DIU	0.97727	YES	1	186.3	111.57	194.84
GPR146	GPR146	Not DIU	0.34448	NO		179.22	163.6	104.16
GPR155	GPR155	DIU	0.034842	NO		121.81	118.54	84.06
GPR180	GPR180	Not DIU	0.74471	YES	2,3	30.45	34.16	27.27
GPR89A	GPR89A	DIU	0.019008	YES	3	200.0	226.21	211.13
GPRC5B	GPRC5B	Not DIU	0.99768	NO		220.1	145.37	209.38
GPRC5C	GPRC5C	Not DIU	0.62398	NO		449.69	533.29	476.22
GPSM2	GPSM2	Not DIU	0.46917	NO		90.81	115.75	82.66
GPT	GPT	Not DIU	0.88518	YES	3	510.41	550.59	186.8
GPT2	GPT2	Not DIU	0.99083	NO		4141.7	5681.02	4071.48
GPX8	GPX8	Not DIU	0.27421	NO		68.97	62.52	53.85
GRAMD1A	GRAMD1A	Not DIU	0.9544	NO		127.56	131.71	171.98
GRAMD2B	GRAMD2B	Not DIU	0.41651	YES	1,3	437.02	643.67	527.96
GRB10	GRB10	Not DIU	0.90354	NO		998.35	810.39	1280.56
GRB2	GRB2	Not DIU	0.22744	NO		367.77	321.38	405.33
GRHPR	GRHPR	Not DIU	0.22925	YES	2,3	346.81	316.85	313.13
GRK4	GRK4	Not DIU	0.94604	YES	1,2	211.82	174.68	193.4
GRN	GRN	Not DIU	0.76115	NO		177.18	183.67	159.02
GRSF1	GRSF1	Not DIU	0.29777	YES	1	1184.44	1212.25	1324.27
GRXCR1	GRXCR1	Not DIU	0.7149	YES	3	34.76	32.01	50.51
GSE1	GSE1	Not DIU	0.91482	YES	3	225.47	224.14	324.67
GSKIP	GSKIP	Not DIU	0.951	NO		93.29	100.0	84.32
GSN	GSN	Not DIU	0.99768	YES	1	10852.22	8341.33	7054.36
GSR	GSR	Not DIU	0.82745	NO		112.64	122.36	99.61
GSS	GSS	Not DIU	0.6912	NO		155.5	132.5	80.74
GSTK1	GSTK1	Not DIU	0.75566	NO		286.97	548.3	320.03
GSTO1	GSTO1	Not DIU	0.8648	NO		54.39	49.51	54.24
GSTZ1	GSTZ1	Not DIU	0.84981	NO		134.49	128.5	107.77
GTDC1	GTDC1	Not DIU	0.85301	NO		255.46	278.52	379.2
GTF2A1	GTF2A1	Not DIU	0.77163	NO		151.3	158.9	172.78
GTF2A2	GTF2A2	Not DIU	0.59542	NO		134.55	163.6	123.93
GTF2E1	GTF2E1	Not DIU	0.66079	NO		138.1	150.36	153.1
GTF2F1	GTF2F1	Not DIU	0.69399	YES	1	117.09	116.35	132.57
GTF2H1	GTF2H1	Not DIU	0.56826	YES	3	78.07	104.46	109.16
GTF2H4	GTF2H4	Not DIU	0.50461	YES	3	96.81	98.76	93.99
GTF2I	GTF2I	DIU	0.015244	NO		658.94	616.22	511.49
GTF2IRD1	GTF2IRD1	Not DIU	0.43384	YES	1,2	83.77	93.65	143.92
GTF3C2	GTF3C2	Not DIU	0.45026	NO		98.82	100.84	115.11
GTF3C6	GTF3C6	Not DIU	0.31714	NO		78.58	82.67	86.54
GTPBP2	GTPBP2	Not DIU	0.40374	NO		130.28	132.95	160.32
GTPBP4	GTPBP4	Not DIU	0.55345	NO		412.93	437.06	417.69
GUCY1A1	GUCY1A1	Not DIU	0.62305	NO		122.02	77.81	93.6
GUF1	GUF1	Not DIU	0.24206	YES	3	183.76	184.6	230.37
GUK1	GUK1	DIU	2.0196E-4	NO		294.1	293.3	313.59
GUSB	GUSB	Not DIU	0.93697	NO		90.53	63.35	98.08
GVQW3	GVQW3	Not DIU	0.84747	YES	2	34.39	33.44	48.35
H6PD	H6PD	Not DIU	0.99945	NO		443.87	425.33	396.77
HACD3	HACD3	Not DIU	0.96965	NO		60.87	39.6	57.0
HACE1	HACE1	Not DIU	0.2201	YES	1	84.39	81.45	72.11
HACL1	HACL1	Not DIU	0.38187	NO		352.27	410.53	405.58
HADH	HADH	Not DIU	0.95113	NO		4856.64	7304.27	3920.94
HADHA	HADHA	DIU	0.0036807	NO		3393.06	4724.52	4185.33
HADHB	HADHB	Not DIU	0.82422	NO		3733.38	6047.27	3568.38
HAGHL	HAGHL	Not DIU	0.97424	NO		34.68	32.37	84.84
HAT1	HAT1	Not DIU	0.66028	NO		92.52	92.45	85.18
HAUS4	HAUS4	Not DIU	0.90038	YES	1,2	76.66	79.87	109.69
HAUS6	HAUS6	Not DIU	0.53814	NO		180.95	195.36	173.56
HAX1	HAX1	Not DIU	0.86688	NO		267.05	251.81	230.38
HBP1	HBP1	Not DIU	0.19163	NO		774.58	939.61	670.19
HCFC1	HCFC1	Not DIU	0.73472	NO		166.05	134.56	176.17
HCFC1R1	HCFC1R1	Not DIU	0.69695	YES	3	673.46	713.13	914.09
HCFC2	HCFC2	Not DIU	0.14505	NO		383.64	368.88	333.83
HDAC10	HDAC10	Not DIU	0.40999	NO		39.15	30.52	52.17
HDAC3	HDAC3	Not DIU	0.55285	NO		215.67	225.73	250.08
HDAC4	HDAC4	Not DIU	0.13026	YES	1	217.82	204.58	203.77
HDAC5	HDAC5	Not DIU	0.1275	YES	1,3	426.48	430.77	445.73
HDAC6	HDAC6	Not DIU	0.31618	NO		70.64	70.54	54.81
HDAC7	HDAC7	Not DIU	0.79241	YES	2,3	91.42	70.77	85.54
HDAC8	HDAC8	Not DIU	0.13632	NO		159.79	175.97	196.49
HDAC9	HDAC9	DIU	0.047775	YES	3	195.18	156.87	223.68
HDGFL2	HDGFL2	Not DIU	0.21627	NO		443.15	469.09	533.07
HDLBP	HDLBP	Not DIU	0.6419	NO		3374.76	3337.69	2316.47
HEATR1	HEATR1	Not DIU	0.77761	YES	1	218.86	216.2	237.03
HEATR5A	HEATR5A	Not DIU	0.087886	NO		278.29	292.26	272.73
HEATR5B	HEATR5B	Not DIU	0.21475	YES	1	295.04	323.95	278.2
HEBP1	HEBP1	Not DIU	0.85119	NO		220.19	251.64	217.29
HECTD1	HECTD1	Not DIU	0.55632	YES	1	5084.88	5559.63	5348.18
HECTD3	HECTD3	Not DIU	0.80132	NO		155.41	135.28	200.66
HECW2	HECW2	Not DIU	0.057046	YES	1	104.11	69.89	60.79
HELB	HELB	Not DIU	0.67999	YES	3	56.3	46.49	59.08
HELZ	HELZ	Not DIU	0.64137	YES	2	458.81	396.35	430.35
HERC1	HERC1	Not DIU	0.88833	NO		4206.79	4679.01	3835.83
HERC2	HERC2	Not DIU	0.88125	NO		1306.91	1250.55	1188.9
HERC3	HERC3	Not DIU	0.87028	NO		395.83	434.47	358.69
HERC4	HERC4	Not DIU	0.63625	NO		246.41	250.18	227.13
HERPUD2	HERPUD2	Not DIU	0.94858	NO		385.15	415.04	442.58
HEXD	HEXD	Not DIU	0.64716	NO		66.4	72.97	64.56
HEY2	HEY2	Not DIU	0.93194	NO		63.4	95.27	58.74
HEYL	HEYL	Not DIU	0.22219	YES	3	102.43	65.51	54.54
HGS	HGS	Not DIU	0.19918	NO		128.76	129.31	154.64
HIBADH	HIBADH	Not DIU	0.089832	NO		2100.33	2589.08	1483.41
HIBCH	HIBCH	DIU	0.0054809	NO		326.73	359.17	147.5
HIF1A	HIF1A	Not DIU	0.92438	NO		206.42	189.94	226.23
HIF1AN	HIF1AN	Not DIU	0.073399	NO		2224.15	2084.79	2226.89
HIGD1A	HIGD1A	Not DIU	0.79578	NO		312.97	343.81	240.74
HIKESHI	HIKESHI	Not DIU	0.75812	NO		239.0	254.24	216.49
HINFP	HINFP	Not DIU	0.17736	YES	3	70.44	61.49	67.05
HINT3	HINT3	Not DIU	0.31832	NO		421.27	420.15	410.52
HIPK1	HIPK1	Not DIU	0.86688	NO		507.28	513.81	602.32
HIPK2	HIPK2	Not DIU	0.36586	YES	1	257.03	236.28	326.55
HIPK3	HIPK3	Not DIU	0.66079	YES	3	4284.37	4271.62	4960.02
HIRIP3	HIRIP3	Not DIU	0.81089	NO		52.39	43.83	87.69
HIVEP2	HIVEP2	Not DIU	0.90417	NO		1470.99	1164.76	1305.85
HIVEP3	HIVEP3	Not DIU	0.062769	NO		73.25	62.02	48.7
HJV	HJV	Not DIU	0.297	NO		1246.83	1191.22	1969.63
HLTF	HLTF	Not DIU	0.6619	NO		292.04	289.64	297.88
HM13	HM13	Not DIU	0.96652	NO		84.98	76.23	80.68
HMBOX1	HMBOX1	Not DIU	0.26803	NO		245.43	233.21	300.67
HMBS	HMBS	Not DIU	0.99646	NO		289.62	321.26	230.05
HMCES	HMCES	Not DIU	0.951	NO		135.18	157.07	147.18
HMGA1	HMGA1	Not DIU	0.6233	NO		73.84	66.92	77.43
HMGB1	HMGB1	Not DIU	0.85051	NO		1180.54	1169.15	1373.39
HMGB2	HMGB2	Not DIU	0.84775	NO		123.09	171.3	157.37
HMGB3	HMGB3	Not DIU	0.79578	NO		72.18	122.39	78.62
HMGCR	HMGCR	Not DIU	0.74354	NO		92.4	74.92	67.39
HMGN4	HMGN4	Not DIU	0.29946	NO		521.74	520.57	510.85
HMGXB3	HMGXB3	Not DIU	0.20057	NO		194.3	186.24	156.28
HMGXB4	HMGXB4	Not DIU	0.56318	NO		123.81	104.15	126.04
HNRNPA1	HNRNPA1	DIU	0.0052557	NO		1387.79	1250.13	1362.51
HNRNPA2B1	HNRNPA2B1	Not DIU	0.20092	NO		1674.0	1636.89	1830.33
HNRNPA3	HNRNPA3	Not DIU	0.35586	NO		250.28	212.72	345.23
HNRNPAB	HNRNPAB	Not DIU	0.19646	YES	1,2	290.73	261.83	290.13
HNRNPC	HNRNPC	DIU	0.013938	NO		685.78	660.47	554.96
HNRNPD	HNRNPD	DIU	2.2697E-6	YES	1,2	242.25	225.15	375.74
HNRNPDL	HNRNPDL	Not DIU	0.43597	NO		1517.61	1486.83	1758.2
HNRNPF	HNRNPF	Not DIU	0.37656	NO		484.04	511.19	458.83
HNRNPH1	HNRNPH1	Not DIU	0.93697	NO		1137.86	1107.08	1027.66
HNRNPH2	HNRNPH2	Not DIU	0.48345	NO		458.66	490.22	462.77
HNRNPH3	HNRNPH3	Not DIU	0.14842	NO		277.89	286.39	332.89
HNRNPK	HNRNPK	Not DIU	0.30536	NO		2115.44	2239.02	2295.86
HNRNPL	HNRNPL	Not DIU	0.53147	NO		410.28	374.65	415.35
HNRNPM	HNRNPM	Not DIU	0.75246	NO		566.74	534.23	645.91
HNRNPR	HNRNPR	Not DIU	0.52129	YES	2	267.49	239.4	253.97
HNRNPU	HNRNPU	Not DIU	0.84192	NO		1482.85	1391.47	1706.98
HOGA1	HOGA1	Not DIU	0.31618	YES	3	71.68	50.17	42.02
HOMER1	HOMER1	Not DIU	0.89712	NO		899.64	939.56	790.05
HOMER3	HOMER3	Not DIU	0.26427	NO		410.4	368.39	460.01
HOXA10	HOXA10	DIU	3.9677E-4	NO		268.58	283.76	248.85
HOXA9	HOXA9	Not DIU	0.458	NO		154.71	162.68	160.64
HOXD8	HOXD8	Not DIU	0.99116	NO		202.43	128.98	166.15
HP1BP3	HP1BP3	Not DIU	0.40033	YES	1	266.49	326.08	345.95
HPS3	HPS3	Not DIU	0.89354	NO		80.17	75.61	69.34
HPS5	HPS5	DIU	0.046617	NO		408.12	476.97	479.54
HRASLS	HRASLS	Not DIU	0.92515	NO		954.19	1153.96	830.06
HRC	HRC	Not DIU	0.82784	NO		4157.63	5075.41	4160.83
HS3ST5	HS3ST5	Not DIU	0.70271	YES	1,2	82.59	86.62	102.08
HSBP1	HSBP1	Not DIU	0.98617	NO		665.4	799.03	465.0
HSD17B11	HSD17B11	Not DIU	0.57177	NO		138.31	119.03	112.06
HSD17B12	HSD17B12	Not DIU	0.26427	YES	1,3	126.55	143.37	87.35
HSD17B4	HSD17B4	Not DIU	0.82312	NO		456.99	460.59	399.68
HSD17B8	HSD17B8	DIU	4.6237E-95	NO		398.23	511.69	522.79
HSD3B7	HSD3B7	Not DIU	0.85997	NO		153.82	122.27	148.13
HSDL2	HSDL2	DIU	5.2649E-4	NO		1593.46	2372.96	1352.81
HSF1	HSF1	Not DIU	0.057743	NO		368.78	478.23	294.39
HSF2	HSF2	Not DIU	0.49124	NO		269.0	338.84	305.1
HSP90B1	HSP90B1	Not DIU	0.98785	NO		1386.19	1725.35	1658.56
HSPA12B	HSPA12B	Not DIU	0.75207	NO		94.23	61.97	61.64
HSPA13	HSPA13	Not DIU	0.41957	NO		133.05	128.89	153.93
HSPA14	HSPA14	Not DIU	0.12449	NO		376.09	474.47	364.96
HSPA4	HSPA4	Not DIU	0.85229	YES	3	1969.56	2149.32	1705.72
HSPA4L	HSPA4L	Not DIU	0.75024	YES	1	114.16	106.38	86.94
HSPA5	HSPA5	Not DIU	0.36537	NO		772.42	858.53	806.87
HSPA9	HSPA9	Not DIU	0.99903	NO		4098.22	4801.04	3217.09
HSPB7	HSPB7	Not DIU	0.99517	NO		5006.43	5902.86	5334.18
HSPBP1	HSPBP1	Not DIU	0.56937	NO		118.61	142.85	95.06
HSPE1	HSPE1	Not DIU	0.1852	NO		663.54	803.28	598.34
HTATSF1	HTATSF1	Not DIU	0.11365	NO		918.69	962.07	1314.83
HTD2_RPP14	HTD2_RPP14	Not DIU	0.4776	NO		232.11	238.76	221.38
HTRA3	HTRA3	Not DIU	0.68354	YES	3	51.32	29.71	42.85
HUWE1	HUWE1	Not DIU	0.52649	NO		1629.49	1459.9	1672.45
HYAL2	HYAL2	Not DIU	0.47999	NO		113.88	101.54	107.25
HYKK	HYKK	DIU	0.016881	NO		130.58	164.94	67.09
HYOU1	HYOU1	Not DIU	0.50812	YES	2	130.07	120.14	116.62
IBTK	IBTK	Not DIU	0.322	NO		1106.44	1271.79	834.95
ICK	ICK	Not DIU	0.65551	NO		88.07	103.93	104.46
ICMT	ICMT	Not DIU	0.38807	NO		191.79	163.15	232.01
IDE	IDE	Not DIU	0.13724	NO		1031.44	1151.66	883.65
IDH2	IDH2	Not DIU	0.60458	NO		4871.9	7881.32	3773.91
IDH3G	IDH3G	Not DIU	0.75566	NO		2587.94	2743.7	2331.02
IFI44	IFI44	Not DIU	0.8995	NO		508.94	482.64	399.3
IFI44L	IFI44L	DIU	6.7335E-5	YES	3	361.33	350.35	275.36
IFNAR1	IFNAR1	Not DIU	0.35197	YES	3	246.69	185.71	160.95
IFRD1_LSMEM1	IFRD1_LSMEM1	Not DIU	0.32577	NO		179.6	116.89	143.27
IFRD2	IFRD2	Not DIU	0.48398	NO		603.84	540.85	475.48
IFT52	IFT52	DIU	0.022588	NO		166.76	169.06	155.29
IFT80	IFT80	Not DIU	0.66079	NO		91.92	87.53	64.41
IFT81	IFT81	Not DIU	0.99646	NO		139.69	142.56	82.36
IGBP1	IGBP1	Not DIU	0.31507	NO		354.42	388.42	358.13
IGDCC4	IGDCC4	Not DIU	0.98785	NO		150.44	123.83	168.13
IGFN1	IGFN1	Not DIU	0.99441	NO		92.36	271.34	52.57
IGSF23	IGSF23	Not DIU	0.74126	NO		387.66	204.97	108.0
IKBIP	IKBIP	Not DIU	0.88928	NO		118.48	89.84	108.28
IKBKB	IKBKB	Not DIU	0.28777	NO		114.05	120.51	130.81
IKBKG	IKBKG	Not DIU	0.11215	NO		131.72	105.81	76.57
IKZF5	IKZF5	Not DIU	0.21163	NO		62.7	67.45	89.99
IL11RA	IL11RA	Not DIU	0.14411	NO		415.46	496.91	321.35
IL1R1	IL1R1	Not DIU	0.17777	YES	1	115.92	77.77	72.01
IL33	IL33	Not DIU	0.85229	NO		53.93	45.31	65.02
IL4R	IL4R	Not DIU	0.080875	YES	2	116.39	83.07	72.79
IL6R	IL6R	Not DIU	0.56035	NO		168.09	184.15	128.17
IL6ST	IL6ST	Not DIU	0.70805	NO		1484.04	1400.77	1297.81
ILF3	ILF3	Not DIU	0.069467	YES	3	588.93	546.74	586.74
ILKAP	ILKAP	Not DIU	0.11878	NO		105.28	121.62	102.96
ILVBL	ILVBL	Not DIU	0.74859	NO		177.39	192.58	226.54
IMPA1	IMPA1	Not DIU	0.19924	YES	3	63.1	60.03	49.12
IMPA2	IMPA2	DIU	3.2632E-4	NO		545.49	573.2	622.56
IMPDH1	IMPDH1	Not DIU	0.2601	NO		55.81	50.88	58.52
ING4	ING4	Not DIU	0.99517	NO		194.31	185.3	149.49
INIP	INIP	Not DIU	0.28883	NO		44.9	45.06	35.48
INO80E	INO80E	Not DIU	0.39671	NO		102.55	103.23	126.84
INPP4A	INPP4A	Not DIU	0.1736	YES	2	212.83	178.9	143.37
INPP4B	INPP4B	DIU	0.011277	NO		352.85	255.56	260.95
INPP5A	INPP5A	Not DIU	0.77294	NO		316.45	362.8	239.28
INPP5B	INPP5B	DIU	0.023398	YES	2	111.18	55.79	113.95
INSIG1	INSIG1	Not DIU	0.96965	NO		61.74	62.54	62.56
INSIG2	INSIG2	Not DIU	0.68536	YES	1	138.21	159.02	143.57
INSR	INSR	Not DIU	0.59449	NO		761.54	1041.96	992.49
INTS10	INTS10	Not DIU	0.63293	YES	3	38.84	15.44	28.53
INTS13	INTS13	Not DIU	0.18171	YES	2	174.87	187.44	161.68
INTS2	INTS2	DIU	0.01165	NO		76.27	78.6	89.9
INTS3	INTS3	Not DIU	0.93194	NO		267.69	250.86	208.68
INTS4	INTS4	Not DIU	0.49058	NO		115.22	121.37	119.89
INTS6	INTS6	DIU	0.019687	YES	3	223.98	244.62	213.11
INVS	INVS	Not DIU	0.2134	NO		58.6	66.57	70.05
IP6K1	IP6K1	Not DIU	0.057342	NO		182.81	148.33	164.31
IP6K2	IP6K2	Not DIU	0.077591	NO		168.46	180.55	169.51
IP6K3	IP6K3	Not DIU	0.55221	NO		770.51	782.05	540.82
IPO11	IPO11	DIU	0.019878	YES	3	109.61	155.3	72.67
IPO5	IPO5	Not DIU	0.79314	NO		3156.26	3297.92	3266.6
IPO7	IPO7	Not DIU	0.96398	YES	3	4167.62	3758.83	3043.68
IPO8	IPO8	Not DIU	0.99945	NO		112.75	125.01	131.06
IPO9	IPO9	Not DIU	0.93237	NO		221.07	187.51	235.92
IPP	IPP	Not DIU	0.15625	YES	2	158.14	188.52	167.88
IPPK	IPPK	Not DIU	0.31252	YES	1,2	223.25	261.09	240.1
IQGAP1	IQGAP1	Not DIU	0.3802	NO		1094.74	719.55	882.7
IQSEC1	IQSEC1	DIU	0.0064883	NO		166.97	113.2	117.16
IRAK1	IRAK1	Not DIU	0.16912	NO		242.84	217.39	217.97
IREB2	IREB2	Not DIU	0.22985	NO		481.3	469.95	475.24
IRF1	IRF1	Not DIU	0.80529	YES	3	38.57	18.4	33.52
IRF2	IRF2	DIU	0.035998	NO		130.42	101.48	118.87
IRF2BP2	IRF2BP2	Not DIU	0.78226	NO		452.31	427.14	393.39
IRF9_REC8	IRF9_REC8	Not DIU	0.38746	NO		74.9	57.01	65.38
IRGQ	IRGQ	Not DIU	0.65338	NO		260.57	272.41	285.43
ISCA1	ISCA1	DIU	0.027585	NO		976.15	1076.1	1159.81
ISG20L2	ISG20L2	Not DIU	0.30777	NO		52.38	49.38	50.93
ISLR	ISLR	Not DIU	0.98125	NO		203.44	136.67	122.7
ISM1	ISM1	Not DIU	0.75207	YES	3	49.25	43.45	29.15
ISPD	ISPD	Not DIU	0.27918	YES	2	143.94	154.63	116.26
IST1	IST1	Not DIU	0.20097	NO		526.87	492.5	541.52
ITFG1	ITFG1	Not DIU	0.87028	NO		473.54	439.57	423.26
ITGA5	ITGA5	Not DIU	0.71718	NO		173.28	111.48	129.29
ITGA6	ITGA6	Not DIU	0.88606	NO		375.39	236.05	195.27
ITGA7	ITGA7	DIU	1.5833E-5	YES	2	1116.96	1439.63	943.89
ITGAV	ITGAV	Not DIU	0.97727	NO		778.97	915.99	613.05
ITGB1	ITGB1	Not DIU	0.58469	NO		1851.52	1470.83	1472.63
ITGB1BP1	ITGB1BP1	DIU	0.0012496	YES	3	212.97	206.0	193.71
ITGB1BP2	ITGB1BP2	DIU	0.0011674	NO		458.34	403.03	274.94
ITGB6	ITGB6	Not DIU	0.082931	NO		461.39	469.94	414.87
ITIH5	ITIH5	Not DIU	0.66079	YES	2	492.24	430.21	330.45
ITM2A	ITM2A	Not DIU	0.9012	NO		56.15	27.13	35.4
ITPK1	ITPK1	DIU	1.7868E-4	NO		141.11	143.31	105.86
ITPR1	ITPR1	Not DIU	0.79037	YES	2	280.17	180.85	248.96
ITPR2	ITPR2	Not DIU	0.93685	NO		288.52	293.05	342.02
ITPRID2	ITPRID2	DIU	0.017812	YES	1	277.64	185.44	229.72
ITPRIPL1	ITPRIPL1	DIU	0.038399	YES	3	101.95	71.94	66.55
ITSN1	ITSN1	Not DIU	0.62606	NO		487.68	380.93	410.81
IVD	IVD	Not DIU	0.78625	NO		386.24	440.75	194.53
IVNS1ABP	IVNS1ABP	Not DIU	0.99962	YES	1	2870.46	2358.46	2363.29
IWS1	IWS1	Not DIU	0.19835	YES	1,2	313.13	328.27	261.94
JADE1	JADE1	Not DIU	0.098678	YES	2	98.18	80.44	202.83
JADE2	JADE2	Not DIU	0.14712	YES	1,2	77.09	70.57	129.84
JAK1	JAK1	Not DIU	0.90601	NO		1093.29	1051.21	1424.33
JAK1_LOC113254576	JAK1_LOC113254576	Not DIU	0.51629	YES	1	760.37	889.16	593.62
JAK2	JAK2	Not DIU	0.97727	YES	1	1182.77	1563.48	985.31
JAM2	JAM2	Not DIU	0.297	YES	2	112.05	70.74	101.09
JARID2	JARID2	DIU	5.7847E-4	NO		209.34	169.42	175.63
JAZF1	JAZF1	Not DIU	0.80206	NO		32.32	27.4	40.74
JDP2	JDP2	Not DIU	0.43816	NO		67.82	45.7	43.2
JKAMP	JKAMP	Not DIU	0.22159	YES	2	184.78	179.27	131.4
JMJD1C	JMJD1C	Not DIU	0.81478	NO		945.83	763.97	769.05
JMJD8	JMJD8	Not DIU	0.20092	NO		175.59	173.47	178.53
JOSD2	JOSD2	Not DIU	0.42313	NO		404.11	401.68	391.55
JPH1	JPH1	Not DIU	0.94288	NO		4613.05	4170.05	4520.69
JRKL	JRKL	Not DIU	0.91677	NO		38.45	46.15	61.25
JUP	JUP	Not DIU	0.41957	NO		133.27	74.8	96.41
KANK1	KANK1	DIU	0.0090126	YES	1	242.53	191.23	252.7
KANK2	KANK2	Not DIU	0.3359	YES	2,3	158.16	118.04	102.6
KANSL1	KANSL1	Not DIU	0.86719	NO		334.45	305.79	320.44
KANSL2	KANSL2	Not DIU	0.72393	YES	2	117.17	103.02	146.47
KANSL3	KANSL3	Not DIU	0.28119	YES	1,2	975.29	858.9	808.47
KAT14_PET117	KAT14_PET117	Not DIU	0.9129	NO		528.46	551.27	679.5
KAT2B	KAT2B	Not DIU	0.69284	NO		1569.58	1935.72	1052.94
KAT5	KAT5	Not DIU	0.62305	NO		429.22	416.58	338.8
KAT6B	KAT6B	Not DIU	0.9604	NO		200.59	197.9	202.2
KAT7	KAT7	Not DIU	0.36101	NO		88.38	75.67	108.73
KATNAL1	KATNAL1	Not DIU	0.22458	NO		193.4	213.25	215.67
KATNBL1	KATNBL1	Not DIU	0.6913	NO		46.54	44.1	60.45
KBTBD12	KBTBD12	DIU	0.021715	YES	1,2	2160.97	2154.62	1804.42
KCNB1	KCNB1	Not DIU	0.10381	YES	1,2	136.6	166.68	343.79
KCNC4	KCNC4	Not DIU	0.94689	NO		77.36	30.14	30.33
KCNJ8	KCNJ8	Not DIU	0.68536	YES	2	68.25	68.57	49.96
KCNMA1	KCNMA1	Not DIU	0.86756	NO		181.61	188.47	214.33
KCNS3	KCNS3	DIU	1.2784E-4	YES	1,2	87.84	52.06	44.1
KCTD10	KCTD10	Not DIU	0.3752	NO		125.6	76.06	126.07
KCTD15	KCTD15	DIU	7.5745E-4	YES	3	321.86	272.95	257.6
KCTD18	KCTD18	Not DIU	0.19757	NO		73.22	87.87	91.0
KCTD20	KCTD20	Not DIU	0.56771	YES	3	481.16	452.89	521.72
KCTD3	KCTD3	Not DIU	0.19099	NO		269.76	211.58	216.46
KCTD9	KCTD9	Not DIU	0.1643	NO		90.81	79.37	103.37
KDELR1	KDELR1	Not DIU	0.8423	NO		128.19	129.62	165.9
KDM1A	KDM1A	DIU	0.034532	YES	3	395.46	445.26	409.87
KDM1B	KDM1B	Not DIU	0.8725	YES	3	211.45	281.34	170.04
KDM3A	KDM3A	Not DIU	0.65338	NO		366.99	382.56	412.17
KDM3B	KDM3B	Not DIU	0.12016	NO		545.18	559.85	709.2
KDM4A	KDM4A	Not DIU	0.23338	YES	3	273.64	277.61	276.06
KDM4B	KDM4B	Not DIU	0.40033	NO		288.51	288.15	270.9
KDM5A	KDM5A	Not DIU	0.76842	NO		600.6	580.36	648.47
KDM5C	KDM5C	Not DIU	0.43603	NO		326.42	322.95	373.84
KDM6A	KDM6A	DIU	0.030232	NO		207.59	211.33	212.09
KDM8	KDM8	Not DIU	0.75227	NO		61.9	57.03	50.34
KDR	KDR	Not DIU	0.97471	NO		542.81	427.28	236.9
KEAP1	KEAP1	DIU	5.0378E-7	NO		3823.45	4094.32	3020.62
KERA	KERA	Not DIU	0.95433	NO		122.8	66.91	44.3
KHDC4	KHDC4	Not DIU	0.51687	NO		103.33	104.7	121.2
KHNYN	KHNYN	Not DIU	0.21945	YES	1	171.81	169.92	219.5
KIAA0100	KIAA0100	DIU	1.8409E-6	NO		598.3	507.01	528.37
KIAA0232	KIAA0232	Not DIU	0.12019	NO		1441.66	1544.76	1216.17
KIAA0319L	KIAA0319L	Not DIU	0.22666	YES	2	237.6	268.85	211.92
KIAA0355	KIAA0355	Not DIU	0.14064	NO		280.77	234.83	314.18
KIAA0408	KIAA0408	Not DIU	0.47807	NO		808.46	887.56	773.96
KIAA0513	KIAA0513	Not DIU	0.9834	NO		411.54	420.07	440.73
KIAA0930	KIAA0930	Not DIU	0.99945	NO		397.58	370.48	277.02
KIAA1107	KIAA1107	Not DIU	0.96807	NO		209.44	287.12	239.55
KIAA1147	KIAA1147	Not DIU	0.28883	YES	2	39.6	36.87	40.35
KIAA1324	KIAA1324	Not DIU	0.85089	NO		73.04	96.43	76.71
KIAA1324L	KIAA1324L	Not DIU	0.90038	YES	3	73.87	82.56	105.33
KIAA1328	KIAA1328	Not DIU	0.79625	YES	2	84.78	61.92	117.86
KIAA1551	KIAA1551	Not DIU	0.062135	NO		181.22	159.65	192.87
KIAA1586	KIAA1586	Not DIU	0.59886	NO		46.49	51.75	47.59
KIAA1671	KIAA1671	Not DIU	0.10381	NO		122.95	81.74	168.88
KIDINS220	KIDINS220	Not DIU	0.99768	YES	3	994.22	939.13	1005.98
KIF13A	KIF13A	DIU	0.0057999	NO		1284.9	1529.31	1416.94
KIF13B	KIF13B	Not DIU	0.95482	NO		398.07	382.83	518.19
KIF1B	KIF1B	DIU	9.9588E-7	YES	3	6480.23	7282.96	9088.14
KIF1C	KIF1C	Not DIU	0.95482	NO		11077.98	11010.6	9347.46
KIF21A	KIF21A	Not DIU	0.46435	NO		175.33	187.99	142.41
KIF2A	KIF2A	Not DIU	0.37555	NO		131.84	125.14	158.17
KIF3A	KIF3A	Not DIU	0.95558	YES	3	56.87	52.8	33.8
KIF3C	KIF3C	Not DIU	0.86171	YES	2	113.34	98.21	154.73
KIFAP3	KIFAP3	Not DIU	0.61291	NO		242.48	228.58	229.26
KITLG	KITLG	Not DIU	0.99962	NO		444.12	310.35	220.83
KIZ	KIZ	Not DIU	0.40506	NO		600.43	596.93	1002.97
